548021|sub Y' pow x INT+ 2	mul div INT+ 1 INT+ 3 pow x INT+ 3
1|sub Y' add mul INT- 3 x mul x add mul x pow add x mul INT+ 4 pow x INT+ 2 INT+ 3 sin tan INT+ 4	add mul INT+ 6 pow x INT+ 8 add mul div INT+ 1 INT+ 6 pow x INT+ 6 add mul div INT+ 1 2 INT+ 7 pow x INT+ 7 add mul div INT+ 6 4 INT+ 9 pow x INT+ 9 mul pow x INT+ 2 add div INT- 3 INT+ 2 mul div INT+ 1 INT+ 2 sin tan INT+ 4
1|sub Y' mul pow x INT+ 3 mul add INT+ 1 3 x cos INT+ 1	add mul div INT+ 1 INT+ 5 mul pow x INT+ 5 cos INT+ 1 mul div INT+ 1 3 INT+ 4 mul pow x INT+ 4 cos INT+ 1
1|sub Y' add INT+ 2 add x pow add mul INT- 1 pow x div INT+ 3 INT+ 2 mul INT+ 6 x INT+ 2	add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul INT+ 2 x add mul INT+ 1 2 pow x INT+ 3 add mul div INT- 2 4 INT+ 7 pow x div INT+ 7 INT+ 2 mul div INT+ 1 INT+ 4 pow x INT+ 4
1|sub Y' add x add mul div INT+ 1 INT+ 9 pow cosh x INT+ 2 mul INT- 1 mul sqrt INT+ 5 pow x INT- 1 0	add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul div INT- 1 INT+ 1 8 mul x pow sinh x INT+ 2 add mul div INT+ 1 INT+ 9 mul sqrt INT+ 5 pow x INT- 9 add mul div INT+ 1 INT+ 1 8 mul x pow cosh x INT+ 2 mul div INT+ 1 INT+ 1 8 mul cosh x sinh x
1|sub Y' add mul x add INT+ 1 x mul x add mul INT- 3 x mul INT+ 3 exp div INT- 3 INT+ 2	add mul div INT- 2 INT+ 3 pow x INT+ 3 mul div INT+ 1 INT+ 2 mul pow x INT+ 2 mul add INT+ 3 exp div INT+ 3 INT+ 2 exp div INT- 3 INT+ 2
1|sub Y' mul div INT+ 1 INT+ 6 mul pow x INT- 1 add INT+ 1 add x mul x add mul INT- 1 x mul INT+ 5 mul pow x INT+ 3 ln x	add mul div INT- 5 INT+ 9 6 pow x INT+ 4 add mul div INT- 1 INT+ 1 2 pow x INT+ 2 add mul div INT+ 1 INT+ 6 x add mul div INT+ 1 INT+ 6 ln x mul div INT+ 5 INT+ 2 4 mul pow x INT+ 4 ln x
1|sub Y' add x add mul INT+ 4 pow add INT+ 2 x INT- 2 mul div INT+ 1 INT+ 2 5 6 pow x INT+ 4	add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul INT- 4 pow add INT+ 2 x INT- 1 mul div INT+ 1 INT+ 1 2 8 0 pow x INT+ 5
1|sub Y' ln add INT+ 9 add x acosh INT+ 4	add mul INT- 1 x add mul x ln add INT+ 9 add x acosh INT+ 4 mul INT- 1 mul add INT- 9 mul INT- 1 acosh INT+ 4 ln add INT+ 9 add x acosh INT+ 4
1|sub Y' mul add INT- 2 x cos mul div INT+ 1 INT+ 2 acosh x	add mul div INT- 4 INT+ 1 7 cos mul div INT+ 1 INT+ 2 acosh x add mul div INT- 8 INT+ 5 mul x cos mul div INT+ 1 INT+ 2 acosh x add mul div INT- 4 INT+ 5 mul sqrt add INT- 1 pow x INT+ 2 sin mul div INT+ 1 INT+ 2 acosh x add mul div INT+ 8 INT+ 1 7 mul pow x INT+ 2 cos mul div INT+ 1 INT+ 2 acosh x mul div INT+ 2 INT+ 1 7 mul x mul sqrt add INT- 1 pow x INT+ 2 sin mul div INT+ 1 INT+ 2 acosh x
1|sub Y' mul x mul acos mul INT+ 4 pow x INT+ 2 asinh INT+ 5	mul add mul div INT- 1 INT+ 8 sqrt add INT+ 1 mul INT- 1 6 pow x INT+ 4 mul div INT+ 1 INT+ 2 mul pow x INT+ 2 acos mul INT+ 4 pow x INT+ 2 asinh INT+ 5
1|sub Y' mul x add INT+ 2 add mul x add x pow x INT+ 2 mul x add mul INT- 1 pow x INT+ 2 mul INT+ 3 x	add pow x INT+ 2 pow x INT+ 4
1|sub Y' add x add pow x INT+ 3 mul INT+ 5 mul pow x INT- 1 tan INT+ 4	add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul div INT+ 1 INT+ 4 pow x INT+ 4 mul INT+ 5 mul ln x tan INT+ 4
1|sub Y' mul INT+ 3 mul x add INT- 2 add mul INT+ 4 x ln x	add mul INT+ 4 pow x INT+ 3 add mul div INT- 1 5 INT+ 4 pow x INT+ 2 mul div INT+ 3 INT+ 2 mul pow x INT+ 2 ln x
1|sub Y' mul div INT+ 1 INT+ 1 0 2 4 mul pow cos x INT- 5 sin sinh INT+ 1	mul div INT+ 1 INT+ 1 0 2 4 mul add mul div INT- 3 INT+ 1 6 ln add INT- 1 sin x add mul div INT+ 3 INT+ 1 6 ln add INT+ 1 sin x mul INT- 1 mul pow add INT+ 8 add mul INT- 1 6 pow sin x INT+ 2 mul INT+ 8 pow sin x INT+ 4 INT- 1 add mul INT- 5 sin x mul INT+ 3 pow sin x INT+ 3 sin sinh INT+ 1
1|sub Y' add INT+ 3 add mul INT+ 2 mul x sqrt mul pow x INT- 1 add x pow x INT+ 3 tan x	add mul INT- 1 ln cos x add mul INT+ 3 x add mul div INT+ 2 INT+ 3 sqrt add INT+ 1 pow x INT+ 2 mul div INT+ 2 INT+ 3 mul pow x INT+ 2 sqrt add INT+ 1 pow x INT+ 2
1|sub Y' mul x add INT+ 2 add mul INT- 1 asinh x exp INT+ 2	add pow x INT+ 2 add mul div INT- 1 INT+ 4 asinh x add mul div INT+ 1 INT+ 2 mul pow x INT+ 2 exp INT+ 2 add mul div INT- 1 INT+ 2 mul pow x INT+ 2 asinh x mul div INT+ 1 INT+ 4 mul x sqrt add INT+ 1 pow x INT+ 2
1|sub Y' add mul INT+ 4 x mul INT+ 2 4 8 8 3 2 pow x INT+ 5	add mul INT+ 2 pow x INT+ 2 mul INT+ 4 1 4 7 2 pow x INT+ 6
1|sub Y' mul INT+ 2 mul pow x INT- 1 pow add INT+ 4 cosh sqrt sin INT+ 4 INT+ 2	mul add INT+ 3 2 add mul INT+ 2 pow cosh sqrt sin INT+ 4 INT+ 2 mul INT+ 1 6 cosh sqrt sin INT+ 4 ln x
1|sub Y' mul INT+ 2 5 mul pow x INT+ 2 mul cos add INT+ 3 x tan ln INT+ 2	mul INT+ 2 5 mul add mul INT- 2 sin add INT+ 3 x add mul pow x INT+ 2 sin add INT+ 3 x mul INT+ 2 mul x cos add INT+ 3 x tan ln INT+ 2
1|sub Y' add INT+ 4 add x add pow sin mul INT+ 2 x INT+ 2 add mul add x sin INT+ 3 atanh x sinh x	add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul INT+ 5 x add mul div INT- 1 INT+ 2 atanh x add mul ln add INT+ 1 x sin INT+ 3 add mul div INT+ 1 INT+ 2 mul pow x INT+ 2 atanh x add mul INT- 1 mul atanh x sin INT+ 3 add mul div INT- 1 INT+ 4 mul cos mul INT+ 2 x sin mul INT+ 2 x add mul x mul atanh x sin INT+ 3 cosh x
1|sub Y' add mul x pow add INT+ 1 x INT- 1 mul pow x INT+ 3 cosh INT+ 3	add x add mul INT- 1 ln add INT+ 1 x mul div INT+ 1 INT+ 4 mul pow x INT+ 4 cosh INT+ 3
1|sub Y' add x mul div INT+ 1 INT+ 1 0 mul x add mul INT- 1 x mul INT+ 2 pow x INT+ 2	add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul div INT- 1 INT+ 3 0 pow x INT+ 3 mul div INT+ 1 INT+ 2 0 pow x INT+ 4
1|sub Y' mul x mul exp x mul sin x sin sin ln INT+ 8 1	mul add mul div INT+ 1 INT+ 2 mul cos x exp x add mul div INT+ 1 INT+ 2 mul x mul exp x sin x mul div INT- 1 INT+ 2 mul x mul cos x exp x sin sin mul INT+ 4 ln INT+ 3
1|sub Y' add INT+ 6 5 5 3 6 add x sin x	add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul INT- 1 cos x mul INT+ 6 5 5 3 6 x
1|sub Y' mul INT+ 3 6 mul pow x INT+ 5 pow add mul INT- 1 asinh mul INT+ 4 E mul INT+ 2 x INT- 1	add mul div INT+ 1 8 INT+ 5 pow x INT+ 5 add mul div INT+ 3 INT+ 2 mul pow x INT+ 3 pow asinh mul INT+ 4 E INT+ 2 add mul div INT+ 9 INT+ 4 mul pow x INT+ 4 asinh mul INT+ 4 E add mul div INT+ 9 INT+ 8 mul x pow asinh mul INT+ 4 E INT+ 4 add mul div INT+ 9 INT+ 8 mul pow x INT+ 2 pow asinh mul INT+ 4 E INT+ 3 mul div INT+ 9 INT+ 1 6 mul pow asinh mul INT+ 4 E INT+ 5 ln add mul INT- 1 asinh mul INT+ 4 E mul INT+ 2 x
1|sub Y' mul INT+ 6 mul sqrt x exp INT+ 1 2	mul INT+ 4 mul pow x div INT+ 3 INT+ 2 exp INT+ 1 2
1|sub Y' mul pow x INT+ 4 pow add div INT+ 1 INT+ 2 pow x INT+ 3 INT+ 4	add mul div INT+ 1 INT+ 7 pow x INT+ 1 4 add mul div INT+ 1 INT+ 1 6 pow x INT+ 8 add mul div INT+ 1 INT+ 1 7 pow x INT+ 1 7 add mul div INT+ 1 INT+ 8 0 pow x INT+ 5 mul div INT+ 3 INT+ 2 2 pow x INT+ 1 1
1|sub Y' add x mul add mul INT- 1 x mul x add INT+ 4 pow x INT+ 2 asin add INT+ 4 x	add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul div INT- 3 2 2 7 INT+ 3 2 asin add INT+ 4 x add mul div INT- 3 5 7 INT+ 8 sqrt add INT- 1 5 add mul INT- 1 pow x INT+ 2 mul INT- 8 x add mul div INT- 7 INT+ 1 2 mul pow x INT+ 2 sqrt add INT- 1 5 add mul INT- 1 pow x INT+ 2 mul INT- 8 x add mul div INT+ 1 INT+ 4 mul pow x INT+ 4 asin add INT+ 4 x add mul div INT+ 1 INT+ 1 6 mul pow x INT+ 3 sqrt add INT- 1 5 add mul INT- 1 pow x INT+ 2 mul INT- 8 x add mul div INT+ 3 INT+ 2 mul pow x INT+ 2 asin add INT+ 4 x mul div INT+ 4 9 7 INT+ 9 6 mul x sqrt add INT- 1 5 add mul INT- 1 pow x INT+ 2 mul INT- 8 x
1|sub Y' add mul INT- 1 acos add INT+ 4 mul INT+ 2 x sin add INT+ 5 x	add mul div INT+ 1 INT+ 2 sqrt add INT- 1 5 add mul INT- 1 6 x mul INT- 4 pow x INT+ 2 add mul INT- 1 cos add INT+ 5 x add mul INT- 2 acos add INT+ 4 mul INT+ 2 x mul INT- 1 mul x acos add INT+ 4 mul INT+ 2 x
1|sub Y' add INT- 3 mul x add x ln add INT+ 1 sqrt INT+ 2	add mul INT- 3 x add mul div INT+ 1 INT+ 3 pow x INT+ 3 mul div INT+ 1 INT+ 2 mul pow x INT+ 2 ln add INT+ 1 sqrt INT+ 2
1|sub Y' add INT+ 3 add mul pow x INT- 1 pow add INT+ 2 mul INT+ 4 x INT- 1 exp x	add mul div INT+ 1 INT+ 2 ln x add mul INT+ 3 x add mul div INT- 1 INT+ 2 ln add div INT+ 1 INT+ 2 x exp x
1|sub Y' mul pow x INT- 5 mul add INT+ 4 E exp INT- 6 2 5	mul div INT- 1 INT+ 4 mul pow x INT- 4 mul add INT+ 4 E exp INT- 6 2 5
1|sub Y' mul x add pow x INT+ 2 mul x add pow x INT- 2 mul INT- 1 x	x
1|sub Y' mul pow x INT- 1 add INT+ 7 mul x add asinh mul INT+ 2 mul x tanh INT+ 3 cosh INT+ 4	add mul INT+ 7 ln x add mul x asinh mul INT+ 2 mul x tanh INT+ 3 add mul x cosh INT+ 4 mul div INT- 1 INT+ 2 mul sqrt add INT+ 1 mul INT+ 4 mul pow x INT+ 2 pow tanh INT+ 3 INT+ 2 pow tanh INT+ 3 INT- 1
1|sub Y' mul pow x INT- 1 mul add mul INT+ 3 x tan ln x cos INT+ 1	mul add mul div INT+ 1 INT+ 2 ln add INT+ 1 pow tan ln x INT+ 2 mul INT+ 3 x cos INT+ 1
1|sub Y' add x mul INT+ 3 mul sqrt x add mul div INT+ 9 INT+ 4 x mul div INT+ 1 INT+ 4 mul x add INT- 2 add x mul INT+ 2 sqrt x	add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul div INT+ 1 INT+ 2 pow x INT+ 3 add mul div INT+ 3 INT+ 1 4 pow x div INT+ 7 INT+ 2 mul div INT+ 2 1 INT+ 1 0 pow x div INT+ 5 INT+ 2
1|sub Y' add sqrt add mul INT+ 2 pow x INT+ 2 tan sqrt INT+ 1 0 mul INT- 1 x	add mul div INT- 1 INT+ 2 pow x INT+ 2 add mul div INT+ 1 INT+ 2 mul x sqrt add mul INT+ 2 pow x INT+ 2 tan sqrt INT+ 1 0 mul div INT+ 1 INT+ 4 mul sqrt INT+ 2 mul asinh mul x mul sqrt INT+ 2 pow tan sqrt INT+ 1 0 div INT- 1 INT+ 2 tan sqrt INT+ 1 0
1|sub Y' mul pow x INT+ 3 mul pow add mul INT+ 2 x mul INT- 2 mul x add INT- 4 x INT- 1 acos exp INT+ 9	mul INT- 1 mul add mul div INT+ 1 INT+ 4 pow x INT+ 2 add mul div INT+ 5 INT+ 2 x mul div INT+ 2 5 INT+ 2 ln add INT- 5 x acos exp INT+ 9
1|sub Y' add x add pow x INT+ 4 add mul cos x tan x tan acosh INT+ 3	add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul INT- 1 cos x add mul div INT+ 1 INT+ 5 pow x INT+ 5 mul x tan acosh INT+ 3
1|sub Y' mul INT+ 3 mul x pow add mul INT+ 2 x add mul sqrt add INT+ 1 cos INT+ 1 sqrt add INT- 1 cos INT+ 1 exp INT+ 4 INT- 1	add mul div INT+ 3 INT+ 2 x mul INT+ 3 mul add mul div INT- 1 INT+ 4 exp INT+ 4 mul div INT- 1 INT+ 4 mul I sin INT+ 1 ln add mul INT+ 2 x add mul sqrt add INT+ 1 cos INT+ 1 sqrt add INT- 1 cos INT+ 1 exp INT+ 4
1|sub Y' mul pow x INT+ 3 mul pow add div INT+ 1 INT+ 2 x INT- 1 add INT- 4 x	add mul div INT- 9 INT+ 8 x add mul div INT- 3 INT+ 2 pow x INT+ 3 add mul div INT+ 1 INT+ 4 pow x INT+ 4 add mul div INT+ 9 INT+ 8 pow x INT+ 2 mul div INT+ 9 INT+ 1 6 ln add INT+ 1 mul INT+ 2 x
1|sub Y' mul x add INT+ 5 mul pow x INT+ 7 mul pow tan cos INT+ 3 INT+ 2 add INT+ 1 mul INT- 1 x	add mul div INT+ 5 INT+ 2 pow x INT+ 2 add mul div INT- 1 INT+ 1 0 mul pow x INT+ 1 0 pow tan cos INT+ 3 INT+ 2 mul div INT+ 1 INT+ 9 mul pow x INT+ 9 pow tan cos INT+ 3 INT+ 2
1|sub Y' add INT- 1 5 mul INT- 5 mul pow x INT+ 2 atanh INT+ 6	add mul INT- 1 5 x mul div INT- 5 INT+ 3 mul pow x INT+ 3 atanh INT+ 6
1|sub Y' add mul INT+ 2 x cos add INT+ 3 mul div INT+ 1 5 INT+ 4 x	add pow x INT+ 2 mul div INT+ 4 INT+ 1 5 sin add INT+ 3 mul div INT+ 1 5 INT+ 4 x
1|sub Y' add mul INT- 1 2 pow x INT+ 3 add mul INT- 3 atan x mul INT+ 3 x	add mul INT- 3 pow x INT+ 4 add mul div INT+ 3 INT+ 2 pow x INT+ 2 add mul div INT+ 3 INT+ 2 ln add INT+ 1 pow x INT+ 2 mul INT- 3 mul x atan x
1|sub Y' mul INT+ 5 mul x add INT+ 1 5 add mul div INT+ 1 INT+ 2 pi mul INT+ 5 x	add mul div INT+ 2 5 INT+ 3 pow x INT+ 3 mul pow x INT+ 2 add div INT+ 7 5 INT+ 2 mul div INT+ 5 INT+ 4 pi
1|sub Y' add INT+ 3 add pow x INT+ 2 add mul INT+ 2 sqrt x sin x	add mul INT- 1 cos x add mul INT+ 3 x add mul div INT+ 1 INT+ 3 pow x INT+ 3 mul div INT+ 4 INT+ 3 pow x div INT+ 3 INT+ 2
1|sub Y' mul add x sinh add INT+ 4 mul INT- 1 x tan INT+ 5	mul add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul INT- 1 cosh add INT+ 4 mul INT- 1 x tan INT+ 5
1|sub Y' mul pow x INT- 2 mul pow add INT+ 1 x INT- 1 mul pow add INT+ 1 mul INT- 1 x INT- 1 add INT+ 3 x	add mul INT- 3 pow x INT- 1 add mul INT- 2 ln add INT- 1 x ln add x pow x INT+ 2
1|sub Y' mul div INT+ 8 1 INT+ 4 mul pow x INT+ 3 exp mul INT- 1 x	mul div INT+ 1 INT+ 4 mul add INT- 4 8 6 add mul INT- 4 8 6 x add mul INT- 2 4 3 pow x INT+ 2 mul INT- 8 1 pow x INT+ 3 exp mul INT- 1 x
1|sub Y' add mul INT+ 5 x add mul INT+ 5 pow x INT+ 2 mul INT+ 5 mul x add INT+ 1 add mul div INT+ 1 INT+ 2 pow x INT- 1 mul INT+ 2 x	add mul INT+ 5 pow x INT+ 2 add mul INT+ 5 pow x INT+ 3 mul div INT+ 5 INT+ 2 x
1|sub Y' asin add mul INT+ 2 pow acosh INT+ 2 INT- 1 mul INT+ 3 x	add mul x asin add mul INT+ 2 pow acosh INT+ 2 INT- 1 mul INT+ 3 x add mul div INT+ 1 INT+ 3 mul sqrt add INT- 4 add pow acosh INT+ 2 INT+ 2 add mul INT- 1 2 mul x acosh INT+ 2 mul INT- 9 mul pow x INT+ 2 pow acosh INT+ 2 INT+ 2 pow acosh INT+ 2 INT- 1 mul div INT+ 2 INT+ 3 mul pow acosh INT+ 2 INT- 1 asin add mul INT+ 2 pow acosh INT+ 2 INT- 1 mul INT+ 3 x
1|sub Y' add mul div INT- 1 INT+ 5 ln x mul div INT+ 8 INT+ 5 pow x INT+ 3	add mul div INT+ 1 INT+ 5 x add mul div INT+ 2 INT+ 5 pow x INT+ 4 mul div INT- 1 INT+ 5 mul x ln x
1|sub Y' mul x acos add INT+ 5 mul add INT- 2 mul INT- 3 x tan INT+ 4	add mul div INT- 2 INT+ 9 acos add INT+ 5 add mul INT- 2 tan INT+ 4 mul INT- 3 mul x tan INT+ 4 add mul div INT+ 1 INT+ 2 mul pow x INT+ 2 acos add INT+ 5 add mul INT- 2 tan INT+ 4 mul INT- 3 mul x tan INT+ 4 add mul div INT- 1 7 INT+ 1 2 mul pow tan INT+ 4 INT- 2 acos add INT+ 5 add mul INT- 2 tan INT+ 4 mul INT- 3 mul x tan INT+ 4 add mul div INT- 1 INT+ 6 mul sqrt add INT- 2 4 add mul INT- 4 pow tan INT+ 4 INT+ 2 add mul INT+ 2 0 tan INT+ 4 add mul INT- 1 2 mul x pow tan INT+ 4 INT+ 2 add mul INT- 9 mul pow x INT+ 2 pow tan INT+ 4 INT+ 2 mul INT+ 3 0 mul x tan INT+ 4 pow tan INT+ 4 INT- 1 add mul div INT+ 5 INT+ 1 2 mul sqrt add INT- 2 4 add mul INT- 4 pow tan INT+ 4 INT+ 2 add mul INT+ 2 0 tan INT+ 4 add mul INT- 1 2 mul x pow tan INT+ 4 INT+ 2 add mul INT- 9 mul pow x INT+ 2 pow tan INT+ 4 INT+ 2 mul INT+ 3 0 mul x tan INT+ 4 pow tan INT+ 4 INT- 2 add mul div INT+ 1 0 INT+ 9 mul pow tan INT+ 4 INT- 1 acos add INT+ 5 add mul INT- 2 tan INT+ 4 mul INT- 3 mul x tan INT+ 4 mul div INT+ 1 INT+ 1 2 mul x mul sqrt add INT- 2 4 add mul INT- 4 pow tan INT+ 4 INT+ 2 add mul INT+ 2 0 tan INT+ 4 add mul INT- 1 2 mul x pow tan INT+ 4 INT+ 2 add mul INT- 9 mul pow x INT+ 2 pow tan INT+ 4 INT+ 2 mul INT+ 3 0 mul x tan INT+ 4 pow tan INT+ 4 INT- 1
1|sub Y' mul pow x INT- 1 mul add E mul div INT+ 1 INT+ 4 pi add mul INT- 2 x sin INT+ 4	add mul div INT+ 1 INT+ 4 mul x add mul INT- 8 E mul INT- 2 pi mul div INT+ 1 INT+ 4 mul add pi mul INT+ 4 E mul ln x sin INT+ 4
1|sub Y' add x pow cos mul x tanh INT+ 1 INT+ 3	add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul pow tanh INT+ 1 INT- 1 add mul div INT- 1 INT+ 3 pow sin mul x tanh INT+ 1 INT+ 3 sin mul x tanh INT+ 1
1|sub Y' add x mul INT- 1 mul x pow add x mul INT- 8 pow x INT+ 3 INT- 1	add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul div INT- 1 INT+ 8 mul sqrt INT+ 2 ln add x mul div INT+ 1 INT+ 4 sqrt INT+ 2 mul div INT+ 1 INT+ 8 mul sqrt INT+ 2 ln add x mul div INT- 1 INT+ 4 sqrt INT+ 2
1|sub Y' mul div INT+ 1 INT+ 4 mul add INT+ 5 mul div INT+ 1 INT+ 4 x atanh cosh INT+ 5	add mul div INT+ 1 INT+ 3 2 mul pow x INT+ 2 atanh cosh INT+ 5 mul div INT+ 5 INT+ 4 mul x atanh cosh INT+ 5
1|sub Y' mul x add pow x INT+ 4 mul INT+ 9 mul x pow add INT+ 2 x INT- 2	add mul INT- 3 6 pow add INT+ 2 x INT- 1 add mul INT- 3 6 ln add INT+ 2 x add mul INT+ 9 x mul div INT+ 1 INT+ 6 pow x INT+ 6
1|sub Y' mul pow x INT- 3 mul add x pow x INT+ 2 add mul INT+ 3 x mul pow x INT- 1 add x pow x INT+ 3	add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul INT- 1 pow x INT- 1 add mul INT+ 4 x mul INT+ 4 ln x
1|sub Y' add mul INT- 3 pow x INT+ 3 add mul INT- 2 x mul INT+ 3 mul x add x pow x INT+ 2	add pow x INT+ 3 mul INT- 1 pow x INT+ 2
1|sub Y' mul INT+ 4 pow add INT+ 5 mul div INT+ 4 INT+ 5 mul sqrt INT+ 5 pow x div INT- 1 INT+ 2 INT- 1	add mul div INT+ 4 INT+ 5 x add mul div INT+ 1 2 8 INT+ 6 2 5 ln add mul INT+ 4 sqrt INT+ 5 mul INT+ 2 5 sqrt x mul div INT- 3 2 INT+ 1 2 5 mul sqrt INT+ 5 sqrt x
1|sub Y' add mul INT- 8 x add mul INT+ 4 ln mul x add INT+ 4 x mul INT+ 4 tanh add INT+ 1 2 5 x	add mul INT- 4 x add mul INT- 4 pow x INT+ 2 add mul INT- 4 ln add INT+ 1 tanh add INT+ 1 2 5 x add mul INT+ 1 6 ln add INT+ 4 x mul INT+ 4 mul x ln add pow x INT+ 2 mul INT+ 4 x
1|sub Y' add INT+ 5 add mul INT- 2 x mul pow x INT+ 3 pow add x mul INT- 1 mul x ln mul INT+ 3 asin INT+ 4 INT+ 3	add mul INT- 1 pow x INT+ 2 add mul INT+ 5 x mul pow x INT+ 7 add div INT+ 1 INT+ 7 add mul div INT- 3 INT+ 7 ln INT+ 3 add mul div INT- 3 INT+ 7 ln asin INT+ 4 add mul div INT- 1 INT+ 7 pow ln INT+ 3 INT+ 3 add mul div INT- 1 INT+ 7 pow ln asin INT+ 4 INT+ 3 add mul div INT+ 3 INT+ 7 pow ln INT+ 3 INT+ 2 add mul div INT+ 3 INT+ 7 pow ln asin INT+ 4 INT+ 2 add mul div INT- 3 INT+ 7 mul pow ln INT+ 3 INT+ 2 ln asin INT+ 4 add mul div INT- 3 INT+ 7 mul pow ln asin INT+ 4 INT+ 2 ln INT+ 3 mul div INT+ 6 INT+ 7 mul ln INT+ 3 ln asin INT+ 4
1|sub Y' add x mul add div INT+ 5 INT+ 3 mul div INT+ 1 INT+ 3 x add x mul INT+ 2 pow x INT- 1	add mul div INT+ 1 INT+ 9 pow x INT+ 3 add mul div INT+ 2 INT+ 3 x add mul div INT+ 4 INT+ 3 pow x INT+ 2 mul div INT+ 1 0 INT+ 3 ln x
1|sub Y' add x tan add INT+ 4 mul x atan asinh INT+ 2	add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul div INT+ 1 INT+ 2 mul pow atan asinh INT+ 2 INT- 1 ln add INT+ 1 pow tan add INT+ 4 mul x atan asinh INT+ 2 INT+ 2
1|sub Y' add x mul INT+ 9 mul x pow ln INT+ 3 1 2 5 INT- 1	mul div INT+ 1 INT+ 1 0 mul pow x INT+ 2 mul pow ln INT+ 5 INT- 1 add INT+ 9 mul INT+ 5 ln INT+ 5
1|sub Y' ln exp mul INT+ 3 mul sqrt INT+ 2 sqrt x	mul INT+ 2 mul sqrt INT+ 2 pow x div INT+ 3 INT+ 2
1|sub Y' add INT+ 6 add pow x INT+ 2 mul INT- 3 mul pow x INT+ 3 mul add INT+ 5 x mul exp INT+ 5 sin INT+ 1	add mul INT+ 6 x add mul div INT+ 1 INT+ 3 pow x INT+ 3 add mul div INT- 1 5 INT+ 4 mul pow x INT+ 4 mul exp INT+ 5 sin INT+ 1 mul div INT- 3 INT+ 5 mul pow x INT+ 5 mul exp INT+ 5 sin INT+ 1
1|sub Y' mul INT+ 1 0 0 mul pow x INT+ 6 pow add x mul INT+ 2 pow x INT+ 2 INT- 2	add mul INT- 1 0 0 pow add INT+ 3 2 mul INT+ 6 4 x INT- 1 add mul div INT- 2 5 INT+ 2 pow x INT+ 2 add mul div INT- 2 5 INT+ 2 ln add INT+ 1 mul INT+ 2 x add mul div INT+ 2 5 INT+ 3 pow x INT+ 3 mul div INT+ 7 5 INT+ 4 x
1|sub Y' add mul INT- 1 x mul pow x INT- 4 pow add INT+ 2 add x ln x INT+ 5	add mul INT+ 5 x add mul INT+ 4 0 ln x add mul div INT- 1 INT+ 3 mul pow x INT- 3 pow ln x INT+ 5 add mul div INT- 1 INT+ 9 7 2 mul pow x INT- 3 add INT+ 2 8 7 6 8 add mul INT+ 1 2 5 1 4 5 x mul INT+ 3 6 9 3 6 0 pow x INT+ 2 add mul div INT+ 1 INT+ 1 8 mul pow x INT- 3 mul pow ln x INT+ 4 add INT- 7 0 mul INT- 4 5 x add mul div INT+ 1 INT+ 2 7 mul pow x INT- 3 mul pow ln x INT+ 3 add INT- 5 0 0 add mul INT- 6 7 5 x add mul INT- 2 7 0 pow x INT+ 2 mul INT+ 9 0 pow x INT+ 3 add mul div INT+ 1 INT+ 5 4 mul pow x INT- 3 mul pow ln x INT+ 2 add INT- 2 4 4 0 add mul INT- 5 2 6 5 x add mul INT- 4 8 6 0 pow x INT+ 2 mul INT+ 1 0 8 0 pow x INT+ 3 mul div INT+ 1 INT+ 1 6 2 mul pow x INT- 3 mul add INT- 9 2 0 0 add mul INT- 4 8 6 0 0 pow x INT+ 2 add mul INT- 2 8 7 5 5 x mul INT+ 8 1 0 pow x INT+ 4 ln x
1|sub Y' mul x pow ln mul sqrt INT+ 6 sqrt sin INT+ 5 INT+ 2	mul pow x INT+ 2 add mul div INT- 1 INT+ 8 pow pi INT+ 2 add mul div INT+ 1 INT+ 8 pow ln INT+ 6 INT+ 2 add mul div INT+ 1 INT+ 8 pow ln mul INT- 1 sin INT+ 5 INT+ 2 add mul div INT+ 1 INT+ 4 mul ln INT+ 6 ln mul INT- 1 sin INT+ 5 add mul div INT+ 1 INT+ 4 mul pi mul I ln INT+ 6 mul div INT+ 1 INT+ 4 mul pi mul I ln mul INT- 1 sin INT+ 5
1|sub Y' mul x add div INT+ 1 INT+ 5 add mul div INT+ 1 INT+ 2 pi add mul INT+ 2 x mul pow x INT+ 2 4 pow ln INT+ 4 INT- 1	add mul div INT+ 2 INT+ 3 pow x INT+ 3 add mul pow x INT+ 2 add div INT+ 1 INT+ 1 0 mul div INT+ 1 INT+ 4 pi mul div INT+ 1 INT+ 5 2 mul pow x INT+ 2 6 pow ln INT+ 2 INT- 1
